aaag,ysag,cobi,aaa,ysa,Rate,UUI,LUI,Sex
30-39,41+,<100,34,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,57,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,58,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,59,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,60,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,61,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,62,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,63,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,64,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,65,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,66,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,67,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,68,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,69,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,70,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,71,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,72,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,73,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,74,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,75,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,76,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,77,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,78,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,79,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,80,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,81,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,82,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,83,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,84,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,85,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,86,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,87,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,88,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,31,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,32,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,33,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,34,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,35,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,36,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,37,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,38,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,39,89,0.000578566,0.002904351,0.000156372,Both
30-39,41+,<100,30,90,0.000578566,0.002904351,0.000156372,Both
